acc_chest_x,acc_chest_y,acc_chest_z,activity_name
-18.869,2.0149,-16.313,Jump front & back
-16.821,2.1788,-8.4355,Jump front & back
-13.774,0.31538,-3.8979,Jump front & back
-7.6888,-1.9256,-3.0049,Jump front & back
1.4622,0.12426,-1.873,Jump front & back
7.5713,1.7385,3.4196,Jump front & back
6.3313,0.10004,1.3774,Jump front & back
4.6043,-1.4247,-3.4335,Jump front & back
1.2458,-0.67486,0.044526,Jump front & back
-0.66993,0.16308,0.19362,Jump front & back
-0.29453,0.080115,-2.2454,Jump front & back
1.4137,0.5285,-0.93138,Jump front & back
2.2221,0.0081165,-0.6098,Jump front & back
1.9262,0.15683,4.4246,Jump front & back
1.9714,-0.084382,1.3187,Jump front & back
0.32846,-0.26132,1.2081,Jump front & back
-1.499,-0.30491,0.7094,Jump front & back
-3.5178,-0.3705,1.2088,Jump front & back
-7.3442,-0.97398,0.15445,Jump front & back
-9.7692,0.58132,-7.295,Jump front & back
-17.666,4.4915,-10.248,Jump front & back
-21.97,6.0927,-13.062,Jump front & back
-21.997,6.9245,-15.461,Jump front & back
-22.05,9.5885,-15.242,Jump front & back
-22.007,5.8878,-8.7648,Jump front & back
-21.973,4.2153,-12.189,Jump front & back
-21.915,3.3234,-10.817,Jump front & back
-15.259,0.84259,-9.6189,Jump front & back
-9.5557,0.51153,-2.1224,Jump front & back
-1.6334,-1.1569,-1.0936,Jump front & back
6.2134,-2.5888,0.45121,Jump front & back
9.9491,-1.4937,2.7498,Jump front & back
8.4335,-0.96878,1.2707,Jump front & back
3.8113,-0.66395,1.5192,Jump front & back
2.0258,0.72951,0.79197,Jump front & back
0.033331,0.35366,0.021303,Jump front & back
-0.56827,0.13078,-0.51455,Jump front & back
-0.40486,0.040845,-0.44896,Jump front & back
0.098423,0.12934,0.29585,Jump front & back
0.27054,0.61463,0.42374,Jump front & back
-0.26492,0.6199,0.37158,Jump front & back
-1.0128,0.13517,-1.3984,Jump front & back
-1.5727,0.3536,-2.5892,Jump front & back
-2.7409,1.1841,-2.9671,Jump front & back
-6.801,2.1735,-1.9307,Jump front & back
-11.101,3.5529,-6.796,Jump front & back
-15.07,2.0043,-9.4407,Jump front & back
-21.9,2.0635,-9.0564,Jump front & back
-22.003,6.7044,-15.67,Jump front & back
-22.029,8.0314,-12.035,Jump front & back
-22.015,6.8184,-9.9127,Jump front & back
-21.913,5.2576,-9.2847,Jump front & back
-21.322,3.9843,-8.6414,Jump front & back
-19.395,2.5625,-8.9799,Jump front & back
-15.818,4.0472,-3.3621,Jump front & back
-7.9195,4.5588,-2.1792,Jump front & back
-2.396,3.1325,1.524,Jump front & back
6.7437,0.18699,3.1958,Jump front & back
13.143,-3.0968,-1.4156,Jump front & back
5.894,-3.7927,1.3218,Jump front & back
3.0504,-4.0337,-0.64725,Jump front & back
0.21639,-2.7385,-1.6886,Jump front & back
-2.0616,0.55349,-1.8554,Jump front & back
-1.7649,1.378,-0.17072,Jump front & back
0.31307,1.0129,1.0385,Jump front & back
1.0203,-0.50765,-0.74042,Jump front & back
1.2905,-1.901,0.48154,Jump front & back
0.70863,-2.0983,1.4427,Jump front & back
-1.1407,-1.55,2.3447,Jump front & back
-2.7409,-0.83358,-0.19081,Jump front & back
-6.5531,-1.134,2.8032,Jump front & back
-12.257,1.7171,-0.12967,Jump front & back
-18.144,4.6553,-8.9284,Jump front & back
-22.115,8.2745,-11.182,Jump front & back
-21.984,6.2767,-15.309,Jump front & back
-22.173,15.727,-15.1,Jump front & back
-21.99,6.5909,-14.417,Jump front & back
-21.961,5.1292,-13.665,Jump front & back
-20.397,4.7166,-13.27,Jump front & back
-13.732,1.768,-11.746,Jump front & back
-9.5089,1.2021,-5.4813,Jump front & back
-5.0572,-0.67392,0.71829,Jump front & back
2.0233,-0.15483,2.3545,Jump front & back
6.5362,-1.0518,2.6211,Jump front & back
10.686,-1.9858,2.2002,Jump front & back
6.4216,-0.8766,1.1527,Jump front & back
2.3254,-1.1194,1.1308,Jump front & back
0.38853,-1.2447,1.6248,Jump front & back
0.20943,-0.37067,-1.107,Jump front & back
-1.3815,-1.633,0.30566,Jump front & back
-0.92079,-0.93019,-0.83109,Jump front & back
-0.054637,-0.29846,-1.5216,Jump front & back
0.96311,-0.17582,0.36312,Jump front & back
1.3107,0.62523,1.4142,Jump front & back
0.67833,0.42686,-0.59316,Jump front & back
0.13632,-0.2504,-2.0962,Jump front & back
-1.1615,0.49805,-2.4815,Jump front & back
-4.4201,1.3071,-1.7981,Jump front & back
-10.561,3.2822,-3.4309,Jump front & back
-22.112,13.17,-13.857,Jump front & back
-22.022,8.1623,-16.034,Jump front & back
-21.957,6.427,-16.169,Jump front & back
-22.003,5.7304,-16.253,Jump front & back
-21.967,5.3975,-16.262,Jump front & back
-17.978,3.9399,-11.972,Jump front & back
-12.986,1.3321,-6.8064,Jump front & back
-9.346,1.1371,-6.8977,Jump front & back
-4.225,1.6525,-3.8197,Jump front & back
2.63,2.3405,1.9159,Jump front & back
3.7808,-1.1588,1.4747,Jump front & back
5.1942,-1.1243,-3.5854,Jump front & back
3.7215,1.2977,-0.79899,Jump front & back
-0.36408,0.52735,-0.57359,Jump front & back
-1.8484,0.49928,-1.2709,Jump front & back
0.26251,0.5107,-2.3225,Jump front & back
1.4502,-0.28878,-3.0049,Jump front & back
0.35888,-0.77224,0.81471,Jump front & back
1.6512,-0.23687,3.1155,Jump front & back
0.40391,-1.0036,1.7728,Jump front & back
-1.8022,-0.29492,4.4577,Jump front & back
-1.7345,0.36132,1.5273,Jump front & back
-5.4106,0.33016,1.9771,Jump front & back
-11.666,3.5194,-1.9885,Jump front & back
-19.17,5.456,-15.277,Jump front & back
-21.937,4.9537,-16.302,Jump front & back
-21.985,6.3258,-16.178,Jump front & back
-22.124,13.288,-15.604,Jump front & back
-21.942,6.7098,-16.154,Jump front & back
-22.002,8.1827,-16.032,Jump front & back
-17.41,5.328,-12.836,Jump front & back
-13.502,2.3845,-9.5328,Jump front & back
-10.889,2.0371,-2.4798,Jump front & back
-3.8544,0.2978,-4.3416,Jump front & back
4.0894,-1.9464,-1.2699,Jump front & back
11.113,0.39222,6.2353,Jump front & back
11.782,-0.70636,1.6101,Jump front & back
5.2516,-0.96199,1.4503,Jump front & back
1.8751,-1.3304,1.5855,Jump front & back
0.54202,0.17161,1.5628,Jump front & back
-0.34225,-0.059142,1.5315,Jump front & back
-0.90189,0.1451,-0.26062,Jump front & back
-0.8745,-0.21456,-1.6404,Jump front & back
-1.1523,0.54534,-1.1404,Jump front & back
-1.5699,0.21201,0.46119,Jump front & back
0.053485,0.35607,-1.2101,Jump front & back
-0.33404,-1.4798,-0.83845,Jump front & back
-0.15771,-0.70023,-0.84197,Jump front & back
-0.53637,-0.45413,-0.57771,Jump front & back
-2.2893,-0.18318,-2.1533,Jump front & back
-7.0651,0.72752,-1.0293,Jump front & back
-12.05,4.0043,-7.4291,Jump front & back
-20.273,9.1285,-15.947,Jump front & back
-22.004,7.2641,-16.094,Jump front & back
-19.773,7.8315,-16.053,Jump front & back
-21.084,6.7437,-15.656,Jump front & back
-17.973,5.7174,-15.98,Jump front & back
-16.369,5.8319,-13.696,Jump front & back
-16.628,5.6638,-10.28,Jump front & back
-15.337,5.2528,-10.317,Jump front & back
-13.875,4.3661,-8.0597,Jump front & back
-11.376,3.6687,-6.533,Jump front & back
-8.2749,2.6359,-5.1944,Jump front & back
-5.6335,0.36306,-1.5357,Jump front & back
0.73633,0.052137,0.57311,Jump front & back
2.812,-1.2067,2.2703,Jump front & back
3.8448,-2.3417,0.64188,Jump front & back
5.3551,-1.089,-0.89801,Jump front & back
2.5366,-0.56766,-1.3037,Jump front & back
-0.022055,-0.41241,-0.19501,Jump front & back
0.13959,0.091175,-0.89706,Jump front & back
0.24103,0.069901,-0.68845,Jump front & back
1.101,0.50688,-1.1017,Jump front & back
1.1106,0.52883,-0.25767,Jump front & back
0.063561,0.35731,1.7058,Jump front & back
-0.78056,0.13894,2.4967,Jump front & back
-2.0076,0.38203,2.2133,Jump front & back
-5.3857,0.094196,2.3664,Jump front & back
-9.5073,2.1309,-2.3977,Jump front & back
-13.65,2.6925,-11.179,Jump front & back
-16.721,4.224,-13.872,Jump front & back
-21.987,5.9099,-14.994,Jump front & back
-22.091,11.139,-15.766,Jump front & back
-22.11,11.058,-15.763,Jump front & back
-21.96,9.1117,-15.959,Jump front & back
-21.235,5.6649,-16.006,Jump front & back
-17.335,6.1369,-12.848,Jump front & back
-17.595,5.4865,-11.696,Jump front & back
-18.215,4.7113,-11.565,Jump front & back
-14.94,3.0705,-8.8605,Jump front & back
-9.7323,2.272,-9.6587,Jump front & back
-1.8721,2.19,-8.7503,Jump front & back
1.2837,-1.0559,2.8313,Jump front & back
9.2826,1.0198,1.2392,Jump front & back
9.2169,-1.7519,2.5897,Jump front & back
6.1075,-1.3359,2.3219,Jump front & back
3.4307,-0.82722,1.3045,Jump front & back
1.3654,-0.59387,0.14655,Jump front & back
-0.15071,-0.54521,-0.17538,Jump front & back
-1.1935,-0.42653,0.045822,Jump front & back
-1.6272,-0.45799,0.73773,Jump front & back
0.12618,-1.2587,-0.27117,Jump front & back
-0.56367,-1.1097,1.3107,Jump front & back
1.3059,1.3715,1.534,Jump front & back
0.58079,-0.25164,-0.51738,Jump front & back
1.3623,0.067335,-1.3308,Jump front & back
0.66439,0.61909,-0.63902,Jump front & back
-0.32829,1.2632,-1.3916,Jump front & back
-4.5913,0.27435,-2.7332,Jump front & back
-11.667,3.0569,-4.2301,Jump front & back
-21.595,9.0574,-10.164,Jump front & back
-21.974,5.2757,-14.188,Jump front & back
-22.0,7.5871,-16.065,Jump front & back
-21.999,7.0324,-13.114,Jump front & back
-21.975,5.2921,-11.787,Jump front & back
-18.111,3.5427,-12.786,Jump front & back
-19.273,3.0647,-12.608,Jump front & back
-15.219,3.3653,-11.35,Jump front & back
-13.783,2.2616,-9.6386,Jump front & back
-13.949,1.4685,-3.2257,Jump front & back
-7.9265,3.3959,-1.0523,Jump front & back
2.86,1.4459,-3.3436,Jump front & back
6.1864,-0.23076,0.97923,Jump front & back
3.8831,-1.2258,0.20546,Jump front & back
3.4101,2.2203,-0.44227,Jump front & back
0.87534,0.67723,0.82937,Jump front & back
-9.7682,0.028039,-2.4712,Climbing stairs
-9.4911,-0.19005,-3.6171,Climbing stairs
-10.623,-0.14429,-2.2551,Climbing stairs
-11.106,-0.23773,-3.4951,Climbing stairs
-12.119,-0.10131,-2.9986,Climbing stairs
-13.168,0.33709,-2.4328,Climbing stairs
-11.829,0.54748,-3.9507,Climbing stairs
-11.325,0.079353,-4.1086,Climbing stairs
-10.477,0.13324,-5.6196,Climbing stairs
-10.17,-0.091911,-6.0293,Climbing stairs
-10.177,0.26754,-5.618,Climbing stairs
-9.637,1.0401,-4.559,Climbing stairs
-8.9886,1.4484,-5.3433,Climbing stairs
-7.8852,1.3305,-5.5855,Climbing stairs
-7.0294,0.96506,-5.5553,Climbing stairs
-7.4032,1.471,-5.0045,Climbing stairs
-7.9427,1.6829,-4.5117,Climbing stairs
-8.4108,1.3488,-3.8997,Climbing stairs
-8.651,0.73082,-3.9553,Climbing stairs
-8.5109,0.29154,-3.3211,Climbing stairs
-8.057,0.32635,-3.318,Climbing stairs
-7.6823,0.27606,-2.9646,Climbing stairs
-7.5409,0.78154,-2.8665,Climbing stairs
-7.0133,1.1704,-2.842,Climbing stairs
-7.2282,1.3073,-2.6087,Climbing stairs
-7.0985,1.893,-2.4612,Climbing stairs
-7.2027,1.5491,-2.5132,Climbing stairs
-6.8951,1.322,-2.7336,Climbing stairs
-7.5257,1.5374,-2.6827,Climbing stairs
-7.4893,1.2351,-2.7204,Climbing stairs
-7.9578,1.424,-2.8824,Climbing stairs
-8.593,1.3688,-2.0347,Climbing stairs
-8.7872,1.48,-2.2457,Climbing stairs
-8.9145,0.77402,-2.4777,Climbing stairs
-9.2242,1.1096,-2.0054,Climbing stairs
-8.7728,1.2674,-2.1807,Climbing stairs
-9.2279,1.2918,-2.0416,Climbing stairs
-9.725,1.3999,-2.2424,Climbing stairs
-10.205,1.6734,-1.7862,Climbing stairs
-10.236,1.6768,-2.1544,Climbing stairs
-9.9071,1.4168,-3.1041,Climbing stairs
-10.551,1.7857,-3.2603,Climbing stairs
-10.766,2.4315,-3.4127,Climbing stairs
-11.717,2.0186,-2.471,Climbing stairs
-11.945,1.282,-2.7688,Climbing stairs
-11.97,2.0116,-4.04,Climbing stairs
-12.071,1.5138,-4.8638,Climbing stairs
-11.084,0.66562,-4.919,Climbing stairs
-9.4854,0.53159,-6.0785,Climbing stairs
-7.898,0.96195,-5.1029,Climbing stairs
-7.9112,1.6203,-5.2963,Climbing stairs
-7.2857,1.659,-5.5138,Climbing stairs
-8.2188,1.3462,-4.4578,Climbing stairs
-8.3769,0.66113,-3.7826,Climbing stairs
-8.6508,0.72199,-4.0824,Climbing stairs
-9.1678,0.3081,-2.6039,Climbing stairs
-8.802,0.70513,-3.5576,Climbing stairs
-9.1189,0.38775,-3.4493,Climbing stairs
-8.979,0.46347,-2.8004,Climbing stairs
-8.476,0.062817,-2.6365,Climbing stairs
-8.2377,0.26703,-1.6075,Climbing stairs
-7.5531,-0.12087,-1.5267,Climbing stairs
-7.4058,-0.41659,-1.1007,Climbing stairs
-7.0206,0.020373,-0.97711,Climbing stairs
-6.4852,0.52412,-1.3213,Climbing stairs
-6.7083,1.074,-1.9876,Climbing stairs
-7.2375,0.76291,-1.7103,Climbing stairs
-7.7859,0.40569,-1.8898,Climbing stairs
-8.714,0.34879,-2.1791,Climbing stairs
-8.8105,0.11897,-2.5261,Climbing stairs
-9.3391,0.28725,-1.7005,Climbing stairs
-8.9903,0.52369,-1.7634,Climbing stairs
-9.5789,0.66099,-1.9405,Climbing stairs
-10.989,0.94787,-1.7357,Climbing stairs
-11.09,0.95328,-2.3774,Climbing stairs
-10.552,1.331,-2.2381,Climbing stairs
-10.475,0.52158,-2.0267,Climbing stairs
-10.092,0.03122,-2.1025,Climbing stairs
-10.052,-0.92207,-2.6935,Climbing stairs
-11.885,-0.69923,-2.5682,Climbing stairs
-13.084,0.65058,-3.3941,Climbing stairs
-14.106,0.2596,-3.703,Climbing stairs
-12.583,0.38584,-6.7232,Climbing stairs
-12.296,2.1792,-4.9618,Climbing stairs
-11.272,2.9958,-2.7725,Climbing stairs
-9.0294,3.4877,-4.2651,Climbing stairs
-7.3033,2.0315,-5.4066,Climbing stairs
-6.376,1.6286,-5.6008,Climbing stairs
-5.9389,1.488,-5.245,Climbing stairs
-7.3059,1.6574,-4.3561,Climbing stairs
-7.612,1.8114,-3.9001,Climbing stairs
-7.0337,2.1904,-3.8555,Climbing stairs
-7.3744,2.0533,-3.6152,Climbing stairs
-8.2321,1.0009,-3.2678,Climbing stairs
-8.083,0.61602,-3.0182,Climbing stairs
-8.6639,0.86945,-2.6796,Climbing stairs
-8.5043,0.97228,-2.702,Climbing stairs
-7.4761,2.0902,-2.3592,Climbing stairs
-7.7833,3.3088,-2.3022,Climbing stairs
-7.2278,3.3075,-2.6286,Climbing stairs
-7.3178,2.2534,-3.3656,Climbing stairs
-7.7194,1.6281,-2.8535,Climbing stairs
-7.9765,1.3502,-2.5943,Climbing stairs
-8.3733,1.4948,-2.297,Climbing stairs
-8.3281,1.2549,-2.5081,Climbing stairs
-7.9518,1.1257,-2.3408,Climbing stairs
-7.7441,0.84321,-2.1662,Climbing stairs
-8.4192,1.7678,-2.3672,Climbing stairs
-7.7747,3.3819,-3.5377,Climbing stairs
-8.2788,2.8283,-2.2191,Climbing stairs
-8.6396,0.16315,-1.7222,Climbing stairs
-7.8775,-1.0744,-2.4546,Climbing stairs
-7.8102,0.10364,-3.0223,Climbing stairs
-7.728,1.5511,-2.2288,Climbing stairs
-9.2598,2.383,-1.0908,Climbing stairs
-10.195,2.1647,-1.4157,Climbing stairs
-9.4871,2.1332,-1.5975,Climbing stairs
-9.1899,1.4141,-1.1043,Climbing stairs
-8.6273,1.0616,-1.6518,Climbing stairs
-9.5727,0.35388,-1.526,Climbing stairs
-11.23,0.38515,-0.24955,Climbing stairs
-11.412,0.37965,0.11838,Climbing stairs
-12.561,0.26819,1.0241,Climbing stairs
-12.478,1.181,-0.27266,Climbing stairs
-11.983,2.1808,0.23838,Climbing stairs
-11.869,2.5208,-0.30997,Climbing stairs
-10.544,3.4486,-0.85805,Climbing stairs
-10.211,4.465,-2.1666,Climbing stairs
-11.799,3.5787,-0.98318,Climbing stairs
-12.683,2.8397,-2.7128,Climbing stairs
-12.038,3.4242,-3.955,Climbing stairs
-10.263,3.5568,-4.322,Climbing stairs
-10.085,3.2623,-3.9906,Climbing stairs
-9.7643,2.3566,-4.009,Climbing stairs
-9.0548,2.7376,-5.0378,Climbing stairs
-8.5422,2.8651,-5.1527,Climbing stairs
-9.2184,2.8396,-4.2918,Climbing stairs
-9.8194,3.0904,-4.7219,Climbing stairs
-9.2383,3.3309,-3.9423,Climbing stairs
-8.6167,3.0581,-4.3248,Climbing stairs
-8.0099,2.5133,-3.7843,Climbing stairs
-8.1166,1.286,-3.379,Climbing stairs
-8.3802,0.32459,-2.455,Climbing stairs
-8.8436,0.25909,-2.4293,Climbing stairs
-9.4009,0.34656,-2.6425,Climbing stairs
-9.3977,1.1995,-2.071,Climbing stairs
-9.3108,1.9057,-0.89164,Climbing stairs
-9.0483,1.9082,-0.88089,Climbing stairs
-8.4166,1.6394,-1.6525,Climbing stairs
-8.1902,1.4314,-1.8396,Climbing stairs
-7.9695,1.0002,-1.931,Climbing stairs
-8.372,0.9245,-1.8326,Climbing stairs
-7.8167,0.93384,-2.2107,Climbing stairs
-8.0408,1.0303,-1.981,Climbing stairs
-7.8393,1.0561,-1.326,Climbing stairs
-8.3718,0.91158,-1.5495,Climbing stairs
-8.3048,0.089855,-1.1288,Climbing stairs
-8.2067,-0.77518,-1.3961,Climbing stairs
-7.7377,-0.99377,-2.3,Climbing stairs
-7.874,-0.24181,-2.8849,Climbing stairs
-8.6645,0.90298,-1.9924,Climbing stairs
-9.5766,1.05,-1.4423,Climbing stairs
-10.582,1.3364,-0.78499,Climbing stairs
-10.263,0.51602,-2.2693,Climbing stairs
-10.421,-0.65076,-1.9112,Climbing stairs
-10.989,-1.0582,-2.1373,Climbing stairs
-11.322,-0.55169,-1.6075,Climbing stairs
-12.153,0.060035,-1.9946,Climbing stairs
-12.737,0.48826,-1.9666,Climbing stairs
-12.585,0.46517,-1.5266,Climbing stairs
-12.461,-0.67881,-3.1664,Climbing stairs
-10.763,-1.2502,-5.9441,Climbing stairs
-8.8148,0.33467,-6.9278,Climbing stairs
-8.3359,3.1607,-5.2103,Climbing stairs
-8.39,4.3496,-3.9559,Climbing stairs
-8.9082,2.9877,-4.6469,Climbing stairs
-9.507,1.6121,-4.0549,Climbing stairs
-8.9517,1.1184,-3.6151,Climbing stairs
-8.7757,1.9171,-3.5117,Climbing stairs
-8.3451,2.6085,-3.5337,Climbing stairs
-6.8409,2.146,-3.2595,Climbing stairs
-6.8853,0.32397,-2.9182,Climbing stairs
-6.3014,-1.0913,-2.2245,Climbing stairs
-7.3699,-1.7049,-1.5219,Climbing stairs
-7.9507,-1.9608,-2.7765,Climbing stairs
-8.7938,-0.71544,-1.896,Climbing stairs
-8.0109,0.54368,-2.7826,Climbing stairs
-8.279,1.3243,-2.3229,Climbing stairs
-8.5429,1.8941,-1.9979,Climbing stairs
-8.5138,1.9514,-1.6349,Climbing stairs
-8.5283,1.1613,-1.4218,Climbing stairs
-8.6976,0.53723,-1.8148,Climbing stairs
-8.7183,0.5591,-2.0023,Climbing stairs
-8.7889,0.55671,-1.8341,Climbing stairs
-8.8915,0.63411,-1.5956,Climbing stairs
-9.0434,0.65257,-1.5728,Climbing stairs
-9.7345,0.86411,-2.2064,Climbing stairs
-10.329,0.81707,-2.137,Climbing stairs
-10.785,1.3801,-2.3284,Climbing stairs
-11.53,1.7743,-2.0929,Climbing stairs
-11.963,1.6712,-2.3128,Climbing stairs
-12.03,1.5001,-2.4439,Climbing stairs
-12.224,1.6083,-2.35,Climbing stairs
-12.054,1.2054,-2.2915,Climbing stairs
-11.509,0.69312,-4.0534,Climbing stairs
-11.377,0.15978,-5.133,Climbing stairs
-10.777,-0.52206,-5.0365,Climbing stairs
-9.5293,-0.30344,-5.4484,Climbing stairs
-7.556,0.52594,-4.5948,Climbing stairs
-7.9571,0.38075,-4.6184,Climbing stairs
-8.3859,0.10136,-4.3804,Climbing stairs
-8.6327,-0.68775,-4.504,Climbing stairs
-7.8021,-0.80528,-5.0514,Climbing stairs
-8.1133,-0.39442,-4.025,Climbing stairs
-8.4145,-0.48752,-4.107,Climbing stairs
-8.5364,-0.45478,-3.462,Climbing stairs
-8.5213,-0.19729,-2.9335,Climbing stairs
-8.7275,-0.49128,-3.0337,Climbing stairs
-8.5763,-0.98491,-3.015,Climbing stairs
-8.1895,-0.11913,-2.337,Climbing stairs
-8.0606,-3.4694e-18,-2.0,Climbing stairs
-7.7398,0.12126,-1.6838,Climbing stairs
-7.7451,0.38875,-2.1755,Climbing stairs
-8.8927,0.19153,-1.7828,Climbing stairs
-9.5393,0.19621,-1.8876,Climbing stairs
-9.42,0.29191,-2.2474,Climbing stairs
-8.664,-0.13197,-2.5382,Climbing stairs
-8.562,-0.18467,-2.2166,Climbing stairs
-8.7294,-0.40079,-1.9834,Climbing stairs
-8.5295,-0.2921,-1.5421,Climbing stairs
-8.8538,-0.74264,-2.2668,Climbing stairs
-9.4285,-0.79631,-2.5243,Climbing stairs
-9.738,-0.98096,-2.5514,Climbing stairs
-10.185,-1.3369,-1.7519,Climbing stairs
-11.273,-1.0192,-1.2707,Climbing stairs
-10.656,-0.54356,-2.7647,Climbing stairs
-10.964,-0.28015,-3.1515,Climbing stairs
-11.148,-0.1799,-4.2688,Climbing stairs
-11.364,0.028816,-4.1448,Climbing stairs
-10.751,0.16877,-4.3953,Climbing stairs
-9.9418,1.1315,-5.9192,Climbing stairs
-9.3736,1.5075,-4.5696,Climbing stairs
-9.0679,1.3762,-4.2656,Climbing stairs
-8.809,1.562,-4.4068,Climbing stairs
-8.1114,1.0254,-3.5814,Climbing stairs
-8.5453,1.0014,-3.6362,Climbing stairs
-8.7201,0.64918,-2.931,Climbing stairs
-8.8772,0.42506,-2.8986,Climbing stairs
-8.6598,0.66671,-2.6032,Climbing stairs
-8.0459,0.27726,-2.4382,Climbing stairs
-7.7561,-0.075169,-2.2594,Climbing stairs
-7.4881,-0.34098,-1.6728,Climbing stairs
-7.3429,-0.53149,-1.6689,Climbing stairs
-7.3894,-0.22877,-1.6837,Climbing stairs
-6.9351,0.28867,-1.4582,Climbing stairs
-7.2812,0.42607,-1.4038,Climbing stairs
-7.3895,0.78725,-1.266,Climbing stairs
-7.7342,0.84983,-1.8077,Climbing stairs
-8.1203,0.96486,-1.5763,Climbing stairs
-8.3124,0.97419,-1.6913,Climbing stairs
-8.2381,0.79381,-1.7601,Climbing stairs
-8.6706,0.1949,-1.8982,Climbing stairs
-9.3106,0.38046,-0.89207,Climbing stairs
-9.321,0.39108,-1.9648,Climbing stairs
-9.8702,0.58218,-1.4213,Climbing stairs
-9.9637,0.20563,-1.2341,Climbing stairs
-10.357,0.18057,-1.1416,Climbing stairs
-10.834,0.26444,-1.9236,Climbing stairs
-11.567,0.075031,-1.8985,Climbing stairs
-12.124,1.1351,-2.4031,Climbing stairs
-12.388,1.2348,-1.5205,Climbing stairs
-12.279,0.81041,-1.4007,Climbing stairs
-12.31,0.8409,-1.4506,Climbing stairs
-11.67,1.1778,-2.1782,Climbing stairs
-11.977,0.88943,-1.9305,Climbing stairs
-12.278,-0.24082,-2.3375,Climbing stairs
-10.765,-1.6653,-4.8446,Climbing stairs
-9.9549,-0.74069,-5.5825,Climbing stairs
-10.564,-0.56839,-4.2301,Climbing stairs
-9.2352,0.14365,-4.4081,Climbing stairs
-8.8464,0.40025,-3.4166,Climbing stairs
-8.9536,1.214,-3.0802,Climbing stairs
-9.1449,0.68152,-3.5597,Climbing stairs
-8.8365,-0.09216,-3.6609,Climbing stairs
-8.974,-0.29148,-3.0578,Climbing stairs
-8.7806,-0.36167,-2.9168,Climbing stairs
-8.1255,-0.28994,-3.3735,Climbing stairs
-7.7097,-0.37557,-2.4759,Climbing stairs
-7.2031,-0.45335,-2.2724,Climbing stairs
-7.8452,-0.66938,-1.5129,Climbing stairs
-7.3943,-0.48627,-1.1911,Climbing stairs
-7.7767,-0.56042,-1.2294,Climbing stairs
-8.1498,-0.58928,-0.73725,Climbing stairs
-8.0905,-1.0323,-0.81922,Climbing stairs
-8.3638,-1.0014,-1.1533,Climbing stairs
-8.0947,-0.81811,-1.0315,Climbing stairs
-8.0262,-1.2132,-0.84603,Climbing stairs
-8.0531,-0.87887,-0.97384,Climbing stairs
-8.2612,-1.0794,-1.3287,Climbing stairs
-8.1488,-1.1434,-0.88185,Climbing stairs
-8.1585,-1.1682,-1.442,Climbing stairs
-8.4893,-0.78736,-1.4709,Climbing stairs
-8.342,-1.0802,-1.3288,Climbing stairs
-8.6033,-1.1468,-2.0085,Climbing stairs
-8.9956,-0.72608,-2.0443,Climbing stairs
-9.0761,-0.74212,-2.5405,Climbing stairs
-9.6399,-1.3368,-2.2256,Climbing stairs
-9.9086,-1.5413,-2.244,Climbing stairs
-10.31,-1.6638,-2.5182,Climbing stairs
-10.715,-1.6196,-2.2931,Climbing stairs
-11.118,-1.6777,-1.9299,Climbing stairs
-11.47,-1.2535,-2.2812,Climbing stairs
-12.368,-0.79425,-1.6294,Climbing stairs
-11.882,-0.86886,-2.7729,Climbing stairs
-12.301,-1.1032,-2.994,Climbing stairs
-13.301,-1.0878,-3.5084,Climbing stairs
-13.505,-2.0336,-5.0988,Climbing stairs
-12.385,-1.9755,-5.7462,Climbing stairs
-10.748,-0.96801,-5.8661,Climbing stairs
-9.7048,-0.11397,-5.3787,Climbing stairs
-7.9133,0.7157,-4.7356,Climbing stairs
-7.0673,0.84063,-5.2717,Climbing stairs
-7.8425,0.20719,-5.3287,Climbing stairs
-8.5483,-0.36502,-4.3697,Climbing stairs
-8.905,-0.71171,-4.4009,Climbing stairs
-8.6999,-0.86135,-4.3828,Climbing stairs
-8.6365,0.0082334,-3.3993,Climbing stairs
-8.4682,-0.32617,-3.1241,Climbing stairs
-8.2868,-0.30743,-2.7961,Climbing stairs
-7.9614,-0.41519,-2.8058,Climbing stairs
-7.5478,0.1195,-2.3261,Climbing stairs
-7.3083,0.26276,-2.2711,Climbing stairs
-6.7791,1.0745,-2.1033,Climbing stairs
-6.5982,0.61561,-2.5025,Climbing stairs
-6.1256,0.21697,-2.5699,Climbing stairs
-6.6256,-0.032652,-2.3503,Climbing stairs
-7.3323,-1.0622,-2.1272,Climbing stairs
-8.3255,-1.3996,-1.6944,Climbing stairs
-8.3254,-0.39454,-3.2145,Climbing stairs
-8.168,1.329,-2.6804,Climbing stairs
-8.6801,1.6799,-1.9225,Climbing stairs
-9.5866,1.5543,-1.3759,Climbing stairs
-9.9315,1.1182,-1.552,Climbing stairs
-9.4991,0.20733,-1.9498,Climbing stairs
-9.481,0.31127,-1.2141,Climbing stairs
-9.5544,-0.058132,-1.721,Climbing stairs
-9.452,-0.12891,-1.6116,Climbing stairs
-9.8082,0.50879,-2.1016,Climbing stairs
-9.866,0.36924,-2.3457,Climbing stairs
-10.543,0.39927,-1.9851,Climbing stairs
-11.186,0.21045,-1.9284,Climbing stairs
-11.684,-0.13628,-2.0965,Climbing stairs
-12.097,-0.1916,-2.0278,Climbing stairs
-11.985,0.27606,-3.2278,Climbing stairs
-12.829,1.0391,-4.6223,Climbing stairs
-12.166,1.7207,-5.4451,Climbing stairs
